#起始日期：2018-02-18 00:00:00  终止日期：2018-02-18 23:59:59
#交易金额合计：383笔，共61885.80元
#下载时间：2018-02-27 13:12:20

交易时间,微信支付单号,商户订单号,交易场景,交易状态,交易金额(元),
2018-02-18 08:45:35,`4200000063201802184219407397,`1930048875100374021,公众号支付,买家已支付,158.00
2018-02-18 08:43:19,`4200000062201802184297151754,`1930047716189012996,公众号支付,买家已支付,158.00
2018-02-18 08:42:55,`4200000064201802184229406335,`1930047453558473733,公众号支付,买家已支付,158.00
2018-02-18 08:41:15,`4200000059201802184242643630,`1930046698113991683,公众号支付,买家已支付,158.00
2018-02-18 08:39:10,`4200000055201802184228567468,`1930045631770919942,公众号支付,买家已支付,316.00
2018-02-18 08:37:07,`4200000079201802184339008536,`1930044620146738179,公众号支付,买家已支付,158.00
2018-02-18 08:33:41,`4200000062201802184351399063,`1930042883906208776,公众号支付,买家已支付,158.00
2018-02-18 08:30:37,`4200000055201802184335114969,`1930041251063661571,公众号支付,买家已支付,158.00
2018-02-18 08:30:16,`4200000064201802184245574522,`1930041123875587072,公众号支付,买家已支付,316.00
2018-02-18 08:29:58,`4200000065201802184351398588,`1930040928018367491,公众号支付,买家已支付,158.00
2018-02-18 08:27:43,`4200000071201802184265391584,`1930039862119891976,公众号支付,买家已支付,158.00
2018-02-18 08:24:43,`4200000075201802184286170046,`1930038377260778496,公众号支付,买家已支付,158.00
2018-02-18 08:22:56,`4200000065201802184273837550,`1930037458456544257,公众号支付,买家已支付,158.00
2018-02-18 08:16:16,`4200000059201802184293318850,`1930034094784119814,公众号支付,买家已支付,158.00
2018-02-18 08:16:01,`4200000074201802184225928626,`1930033947513717765,公众号支付,买家已支付,158.00
2018-02-18 08:14:04,`4200000069201802184335113100,`1930032983394223106,公众号支付,买家已支付,158.00
2018-02-18 08:08:44,`4200000079201802184355285750,`1930030331008648198,公众号支付,买家已支付,158.00
2018-02-18 08:05:59,`4200000065201802184213475600,`1930028947953681415,公众号支付,买家已支付,58.00
2018-02-18 08:04:46,`4200000058201802184220660393,`1930028324654941189,公众号支付,买家已支付,158.00
2018-02-18 08:01:38,`4200000051201802184285628544,`1930026736808887304,公众号支付,买家已支付,316.00
2018-02-18 08:01:36,`4200000075201802184351156302,`1930026729024259081,公众号支付,买家已支付,79.00
